CustomerKey,GeographyKey,Title,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,Phone,DateFirstPurchase,CommuteDistance
28936,21,MRS.,KARLA,RAJE,6/20/1996,M,F,karla15@adventure-works.com,80000,0,Bachelors,Professional,1,3,6060 Sanford Street,1 (11) 500 555-0148,8/14/2022,10+ Miles
28937,20,MR.,TOMMY,NATH,4/11/2000,S,M,tommy15@adventure-works.com,80000,0,Bachelors,Professional,0,3,6076 Citrus Ave,1 (11) 500 555-0111,11/23/2022,10+ Miles
28938,39,MRS.,SARAH,MOORE,4/2/1996,M,F,sarah10@adventure-works.com,80000,0,Bachelors,Professional,1,3,8494 Rollingwood Dr.,1 (11) 500 555-0154,4/5/2023,10+ Miles
28939,35,MR.,RONALD,FERNANDEZ,4/14/1996,M,M,ronald18@adventure-works.com,80000,0,Bachelors,Professional,0,3,3435 San Simeon,1 (11) 500 555-0122,8/4/2022,10+ Miles
28940,32,MRS.,KRISTINE,SERRANO,2/20/1996,M,F,kristine17@adventure-works.com,80000,0,Bachelors,Professional,1,3,3365 Atherton Circle,1 (11) 500 555-0178,8/26/2022,10+ Miles
28941,4,MS.,DEANNA,MORENO,9/30/1995,S,F,deanna32@adventure-works.com,80000,0,Bachelors,Professional,0,3,7897 Standing Grove Dr.,1 (11) 500 555-0129,3/24/2023,10+ Miles
28942,2,MR.,FREDERICK,RAMAN,8/27/1994,M,M,frederick11@adventure-works.com,90000,0,Bachelors,Professional,1,3,6176 Crow Street,1 (11) 500 555-0139,9/17/2022,10+ Miles
28943,27,MR.,ARTHUR,MARTIN,7/15/1994,S,M,arthur23@adventure-works.com,90000,0,Bachelors,Professional,0,3,1612 Geary Ct.,1 (11) 500 555-0176,12/2/2022,10+ Miles
28944,13,MRS.,WHITNEY,MALHOTRA,5/8/2000,M,F,whitney5@adventure-works.com,90000,0,Bachelors,Professional,0,3,25 Glenellen Court,1 (11) 500 555-0155,1/22/2023,10+ Miles
28945,29,MR.,RAFAEL,LAL,12/1/1993,M,M,rafael32@adventure-works.com,80000,0,Bachelors,Professional,1,3,406 Chinquapin Ct.,1 (11) 500 555-0140,9/21/2022,10+ Miles
28946,25,MR.,JOHN,ANDERSON,9/22/1999,S,M,john47@adventure-works.com,80000,0,Bachelors,Professional,1,4,2513 Buskirk Avenue,1 (11) 500 555-0187,6/1/2023,10+ Miles
28947,21,MR.,GRANT,NATH,10/18/1994,M,M,grant20@adventure-works.com,120000,0,Partial High School,Professional,1,4,573 Willow Creek Ct.,1 (11) 500 555-0196,11/9/2022,10+ Miles
28948,21,MS.,VALERIE,YE,8/2/2000,S,F,valerie11@adventure-works.com,120000,0,Partial High School,Professional,0,4,2887 Pinecrest Court,1 (11) 500 555-0169,8/2/2022,10+ Miles
28949,6,MR.,LANCE,RAMOS,10/21/1994,S,M,lance17@adventure-works.com,130000,4,High School,Management,1,4,2064 Pleasant Circle,1 (11) 500 555-0173,8/16/2022,0-1 Miles
28950,5,MR.,CARL,LAL,11/23/1999,S,M,carl8@adventure-works.com,90000,0,Bachelors,Professional,1,3,6509 California Street,1 (11) 500 555-0125,9/17/2022,10+ Miles
28951,27,MRS.,MONICA,RODRIGUEZ,9/22/1993,M,F,monica19@adventure-works.com,90000,0,Bachelors,Professional,0,3,6681 Pestana Way,1 (11) 500 555-0113,12/16/2022,10+ Miles
28952,14,MR.,ARTURO,HUANG,9/14/1999,S,M,arturo6@adventure-works.com,100000,0,High School,Management,0,2,8713 MapleView Drive,1 (11) 500 555-0183,8/27/2022,10+ Miles
28953,26,MS.,TRISHA,GAO,3/16/1999,S,F,trisha9@adventure-works.com,100000,0,High School,Management,1,2,6580 Poor Ridge Court,1 (11) 500 555-0122,8/24/2022,10+ Miles
28954,26,MR.,OMAR,HU,6/21/1994,M,M,omar19@adventure-works.com,100000,0,High School,Management,1,3,3479 Broadmoor Dr.,1 (11) 500 555-0151,9/20/2022,10+ Miles
28955,32,MR.,EMMANUEL,FERNANDEZ,4/17/1993,S,M,emmanuel14@adventure-works.com,80000,0,Bachelors,Professional,0,4,9741 Limeridge Drive,1 (11) 500 555-0142,5/30/2023,10+ Miles
28956,37,MS.,COLLEEN,XU,10/19/1992,S,F,colleen29@adventure-works.com,80000,0,Bachelors,Professional,1,4,4912 Mellowood Street,1 (11) 500 555-0153,12/18/2022,10+ Miles
28957,30,MS.,KATE,XU,2/7/1999,S,F,kate4@adventure-works.com,120000,0,Partial High School,Professional,1,4,8859 Poncho St.,1 (11) 500 555-0179,9/30/2022,10+ Miles
28958,9,MR.,RANDY,LIANG,6/1/1994,M,M,randy19@adventure-works.com,130000,4,High School,Management,0,4,8646 Olivera,1 (11) 500 555-0112,5/5/2023,10+ Miles
28959,22,MR.,JIMMY,ASHE,7/14/1993,M,M,jimmy7@adventure-works.com,130000,4,High School,Management,1,4,3382 Arrowwood Circle,1 (11) 500 555-0189,9/24/2022,0-1 Miles
28960,24,MRS.,JACQUELYN,VAZQUEZ,9/19/1993,M,F,jacquelyn15@adventure-works.com,160000,3,Partial High School,Professional,0,4,4024 Montana,1 (11) 500 555-0199,6/4/2023,10+ Miles
28961,13,MR.,MATHEW,RAMOS,8/20/1992,S,M,mathew13@adventure-works.com,100000,0,High School,Management,0,4,9783 Amaranth Way,1 (11) 500 555-0111,9/13/2022,10+ Miles
28962,27,MR.,STANLEY,LOPEZ,12/31/1991,S,M,stanley18@adventure-works.com,100000,0,High School,Management,0,4,135 Grant Street,1 (11) 500 555-0155,9/21/2022,10+ Miles
28963,8,MR.,ROSS,PRASAD,3/8/1992,S,M,ross9@adventure-works.com,110000,0,High School,Management,0,4,7487 Mariposa Ct.,1 (11) 500 555-0112,9/22/2022,10+ Miles
28964,71,MR.,TREVOR,FOSTER,6/18/1976,S,M,trevor16@adventure-works.com,40000,4,High School,Professional,1,2,5007 Castle Rock Rd.,582-555-0192,9/25/2022,5-10 Miles
28965,547,MRS.,TRINITY,MORRIS,1/31/1971,M,F,trinity15@adventure-works.com,40000,4,High School,Professional,1,2,1807 West Cliff Pl.,148-555-0119,4/7/2023,5-10 Miles
28966,311,MS.,MARTHA,LI,2/15/1976,S,F,martha3@adventure-works.com,40000,4,High School,Professional,0,2,535 La Salle Street,144-555-0189,11/14/2020,1-2 Miles
28967,298,MS.,JESSICA,MORRIS,7/31/1969,S,F,jessica2@adventure-works.com,30000,4,High School,Professional,0,2,2530 C Del Rio Circle,478-555-0152,7/24/2022,1-2 Miles
28968,355,MR.,MARCUS,MORGAN,8/23/1969,S,M,marcus89@adventure-works.com,30000,4,High School,Professional,1,2,4419 Euclid Ave.,523-555-0139,1/19/2023,5-10 Miles
28969,644,MR.,EDUARDO,FLORES,11/5/1969,M,M,eduardo57@adventure-works.com,30000,4,High School,Professional,1,2,1210 St. Patricia,576-555-0177,10/13/2022,5-10 Miles
28970,546,MS.,DANIELLE,PETERSON,12/23/1959,S,F,danielle7@adventure-works.com,60000,3,Graduate Degree,Management,1,2,3325 Taylor,188-555-0114,4/7/2023,10+ Miles
28971,618,MR.,JASON,SHAN,12/17/1960,S,M,jason28@adventure-works.com,60000,3,Graduate Degree,Management,0,2,5004 Santa Rita Dr,164-555-0140,7/10/2022,1-2 Miles
28972,611,MS.,TAYLOR,BENNETT,5/9/1961,S,F,taylor26@adventure-works.com,60000,3,Graduate Degree,Management,1,2,2038 Encino Drive,966-555-0116,1/26/2023,10+ Miles
28973,339,MR.,BRYAN,COOPER,5/18/1961,S,M,bryan10@adventure-works.com,60000,3,Graduate Degree,Management,0,2,9993 Mt. Hood Circle,332-555-0170,3/30/2023,1-2 Miles
28974,343,MS.,KELLY,HAYES,4/5/1961,S,F,kelly27@adventure-works.com,60000,3,Graduate Degree,Management,0,2,6260 Amazing Ct,641-555-0175,3/7/2023,1-2 Miles
28975,302,MR.,WALTER,GILL,7/3/1967,M,M,walter7@adventure-works.com,40000,4,High School,Professional,1,2,3861 Las Lomas Way,811-555-0195,4/8/2023,10+ Miles
28976,53,MS.,CHRISTINA,PETERSON,8/8/1961,S,F,christina3@adventure-works.com,60000,3,Bachelors,Management,0,2,9519 Mountain View Drive,773-555-0196,10/15/2022,1-2 Miles
28977,352,MR.,CARLOS,NELSON,1/22/1962,S,M,carlos37@adventure-works.com,60000,3,Bachelors,Management,1,2,9466 Morning Glory Dr.,550-555-0149,10/31/2022,10+ Miles
28978,300,MRS.,ALEXANDRIA,WATSON,3/23/1962,M,F,alexandria24@adventure-works.com,60000,3,Bachelors,Management,1,2,6486 Hemlock Drive,181-555-0162,12/11/2022,10+ Miles
28979,548,MR.,MATTHEW,WILLIAMS,12/22/1961,M,M,matthew8@adventure-works.com,60000,3,Bachelors,Management,1,2,2681 Eagle Peak,524-555-0161,8/25/2022,10+ Miles
28980,623,MS.,ALYSSA,WATSON,8/12/1961,S,F,alyssa43@adventure-works.com,60000,3,Bachelors,Management,0,2,9665 Pamploma Ct.,926-555-0171,10/22/2022,1-2 Miles
28981,355,MR.,LUKE,JAI,9/14/1961,S,M,luke21@adventure-works.com,60000,3,Graduate Degree,Management,0,2,3774 Margo Drive,569-555-0116,8/19/2022,1-2 Miles
28982,336,MS.,SYDNEY,WATSON,6/22/1963,S,F,sydney19@adventure-works.com,60000,3,Bachelors,Management,0,2,5207 Minute Dr.,144-555-0165,10/5/2022,1-2 Miles
28983,298,MR.,SEAN,LOPEZ,7/24/1968,S,M,sean45@adventure-works.com,60000,4,Bachelors,Management,0,2,660 West M Street,824-555-0128,1/12/2023,1-2 Miles
28984,631,MRS.,KATHERINE,COX,6/10/1963,M,F,katherine14@adventure-works.com,60000,4,Bachelors,Management,1,2,9264 Slow Creek Road,553-555-0199,12/24/2022,10+ Miles
28985,383,MR.,ANDREW,TAYLOR,8/3/1963,S,M,andrew18@adventure-works.com,50000,4,Bachelors,Management,0,2,9863 Ridge Place,601-555-0139,8/24/2022,1-2 Miles
28986,71,MR.,CALEB,KING,1/21/1965,M,M,caleb47@adventure-works.com,60000,4,Bachelors,Management,0,2,5701 El Dorado,692-555-0115,1/2/2023,1-2 Miles
28987,385,MS.,JESSICA,HARRIS,12/3/1964,S,F,jessica61@adventure-works.com,60000,4,Bachelors,Management,1,2,3136 Mcnutt Ave.,558-555-0181,6/12/2023,10+ Miles
28988,310,MR.,HAROLD,PEREZ,8/21/1965,S,M,harold18@adventure-works.com,30000,5,Partial High School,Clerical,0,2,5592 Byers Rd.,104-555-0162,11/1/2020,10+ Miles
28989,545,MS.,ANGELA,COX,7/16/1965,S,F,angela36@adventure-works.com,30000,5,Partial High School,Clerical,1,2,8829 Concord,253-555-0185,11/21/2020,10+ Miles
28990,311,MS.,ANN,RAMAN,3/3/1971,S,F,ann17@adventure-works.com,30000,5,Partial High School,Clerical,1,2,874 Olivera Road,592-555-0112,11/19/2020,10+ Miles
28991,536,MR.,TIMOTHY,WARD,7/19/1968,S,M,timothy13@adventure-works.com,40000,4,High School,Professional,1,2,4322 Conifer Court,668-555-0141,8/30/2022,10+ Miles
28992,49,MR.,DARREN,FERNANDEZ,7/6/1968,S,M,darren17@adventure-works.com,40000,4,High School,Professional,0,2,1925 Pacheco Street,198-555-0189,12/20/2022,1-2 Miles
28993,545,MRS.,DESTINY,PERRY,5/12/1967,M,F,destiny56@adventure-works.com,30000,5,Partial High School,Clerical,0,3,3414 Jason Court,291-555-0190,11/18/2020,1-2 Miles
28994,334,MR.,NOAH,HAYES,8/31/1967,S,M,noah20@adventure-works.com,40000,5,High School,Professional,0,4,3680 Wilson Lane,115-555-0193,12/28/2022,2-5 Miles
28995,614,MS.,ALEXANDRA,WRIGHT,3/19/1968,S,F,alexandra61@adventure-works.com,40000,2,High School,Professional,1,1,4152 Prestwick Drive,319-555-0160,11/2/2022,10+ Miles
28996,49,MRS.,RACHEL,RIVERA,8/1/1985,M,F,rachel37@adventure-works.com,40000,2,High School,Professional,0,1,8762 Kiska Court,421-555-0144,1/17/2023,2-5 Miles
28997,307,MR.,HECTOR,CARLSON,5/26/1969,S,M,hector16@adventure-works.com,40000,2,High School,Professional,0,1,1667 Warren Street,192-555-0128,11/3/2020,2-5 Miles
28998,311,MRS.,KRISTINA,RODRIGUEZ,9/9/1968,M,F,kristina19@adventure-works.com,40000,2,High School,Professional,1,2,491 Heights Avenue,851-555-0179,7/24/2022,10+ Miles
28999,331,MR.,EDWARD,MARTINEZ,10/20/1974,M,M,edward40@adventure-works.com,70000,2,Bachelors,Management,0,1,4616 Sutcliffe Pl,890-555-0115,12/26/2022,2-5 Miles
29000,632,MR.,NATHAN,BAKER,2/18/1969,S,M,nathan44@adventure-works.com,70000,2,Bachelors,Management,1,1,1773 Lafayette Street,514-555-0123,7/24/2022,10+ Miles
29001,49,MR.,CARL,NATH,4/12/1980,S,M,carl17@adventure-works.com,70000,2,Bachelors,Management,0,1,7419 Heights Avenue,144-555-0197,5/6/2023,2-5 Miles
29002,623,MRS.,HANNAH,WALKER,9/20/1969,M,F,hannah21@adventure-works.com,70000,2,Partial College,Professional,1,1,8357 Sandy Cove Lane,176-555-0136,8/20/2022,10+ Miles
29003,307,MRS.,VERONICA,PEREZ,10/16/1969,M,F,veronica23@adventure-works.com,70000,2,Partial College,Professional,1,2,3858 Vista Diablo,416-555-0114,2/9/2023,10+ Miles
29004,369,MR.,ANDREW,THOMAS,5/20/1981,M,M,andrew20@adventure-works.com,70000,4,Bachelors,Management,1,2,4310 Kenston Dr.,188-555-0113,11/7/2020,10+ Miles
29005,70,MR.,CAMERON,GONZALES,3/16/1971,S,M,cameron12@adventure-works.com,60000,2,Partial College,Professional,1,2,3406 Raven Court,536-555-0117,8/6/2022,10+ Miles
29006,539,MR.,CHRISTIAN,KUMAR,8/25/1970,S,M,christian14@adventure-works.com,60000,2,Partial College,Professional,1,2,4804 Haynes Court,226-555-0182,1/4/2023,10+ Miles
29007,552,MR.,ELIJAH,PERRY,6/25/1971,S,M,elijah11@adventure-works.com,60000,2,Partial College,Professional,1,2,2406 Kane Circle,148-555-0130,5/5/2023,10+ Miles
29008,301,MR.,ANDRES,LUO,6/1/1971,S,M,andres3@adventure-works.com,60000,2,Bachelors,Management,0,0,466 E St.,160-555-0126,11/23/2020,2-5 Miles
29009,302,MR.,STANLEY,ARUN,10/13/1976,M,M,stanley7@adventure-works.com,60000,2,Bachelors,Management,1,0,9996 Solano Drive,738-555-0163,12/15/2022,10+ Miles
29010,310,MS.,JENNIFER,LONG,6/1/1971,S,F,jennifer83@adventure-works.com,60000,2,Bachelors,Management,0,0,466 E St.,507-555-0199,11/22/2020,2-5 Miles
29011,360,MRS.,ALLISON,ROBERTS,4/12/1971,M,F,allison26@adventure-works.com,70000,4,Partial College,Professional,1,2,8827 Bidwell Street,970-555-0155,10/31/2020,10+ Miles
29012,62,MR.,JEREMIAH,TAYLOR,12/30/1976,M,M,jeremiah2@adventure-works.com,40000,2,Partial High School,Skilled Manual,1,2,5906 Walnut Place,117-555-0116,3/25/2023,10+ Miles
29013,71,MS.,EMMA,HALL,5/6/1977,S,F,emma23@adventure-works.com,40000,2,Partial High School,Skilled Manual,1,3,6059 Mt. Dell,507-555-0154,7/24/2021,10+ Miles
29014,614,MR.,RYAN,POWELL,8/4/1971,M,M,ryan11@adventure-works.com,60000,2,Partial College,Professional,1,2,20 Chestnut Ave,113-555-0122,7/8/2022,10+ Miles
29015,618,MRS.,TRINITY,MURPHY,8/3/1971,M,F,trinity13@adventure-works.com,60000,2,Partial College,Professional,1,2,2745 Mt. Dias Blvd.,737-555-0136,10/25/2022,10+ Miles
29016,627,MR.,JACKSON,PEREZ,9/17/1971,S,M,jackson33@adventure-works.com,60000,2,Partial College,Professional,0,2,2204 Terry Lynn Lane,518-555-0124,11/21/2020,2-5 Miles
29017,553,MR.,GABRIEL,LONG,12/24/1971,M,M,gabriel6@adventure-works.com,60000,2,High School,Professional,0,2,5092 Second Street,909-555-0167,11/15/2020,2-5 Miles
29018,301,MR.,DREW,LUO,12/11/1971,M,M,drew6@adventure-works.com,60000,2,Partial College,Professional,1,1,7316 Starflower Dr.,874-555-0182,4/21/2023,10+ Miles
29019,334,MR.,ISAIAH,MORRIS,12/24/1971,S,M,isaiah18@adventure-works.com,70000,4,Partial College,Professional,0,1,8093 Ladera Court,801-555-0159,11/20/2020,1-2 Miles
29020,372,MR.,JACKSON,YOUNG,1/14/1977,S,M,jackson48@adventure-works.com,80000,3,Bachelors,Management,1,1,7233 Sunset Circle,521-555-0180,11/28/2022,5-10 Miles
29021,71,MR.,WILLIAM,CLARK,2/14/1973,S,M,william14@adventure-works.com,60000,2,High School,Professional,1,2,7039 Miwok Way,926-555-0189,1/3/2023,10+ Miles
29022,546,MS.,SYDNEY,DIAZ,5/2/1973,S,F,sydney43@adventure-works.com,60000,2,High School,Professional,1,2,7775 San Ysidro Court,162-555-0124,3/2/2023,10+ Miles
29023,635,MR.,DALTON,CAMPBELL,6/22/1973,M,M,dalton41@adventure-works.com,60000,2,Partial College,Professional,1,1,5483 Cornwall Court,106-555-0177,3/14/2023,10+ Miles
29024,301,MS.,DEANNA,BLANCO,9/5/1978,S,F,deanna42@adventure-works.com,60000,2,Partial College,Professional,1,2,5298 Green View Court,190-555-0171,6/12/2023,10+ Miles
29025,325,MR.,MIGUEL,HAYES,8/2/1972,S,M,miguel69@adventure-works.com,60000,2,Partial College,Professional,1,2,2356 Shannon Ln.,331-555-0131,7/27/2022,10+ Miles
29026,325,MRS.,SYDNEY,MITCHELL,10/23/1973,M,F,sydney52@adventure-works.com,40000,2,Partial High School,Skilled Manual,0,3,8354 Hamiliton Avenue,337-555-0175,1/19/2023,2-5 Miles
29027,50,MR.,JACOB,WALKER,9/23/1979,S,M,jacob19@adventure-works.com,70000,2,High School,Professional,0,2,7814 Milburn Dr.,324-555-0135,5/17/2023,2-5 Miles
29028,302,MR.,SAMUEL,PARKER,5/2/1974,S,M,samuel30@adventure-works.com,70000,2,Partial High School,Skilled Manual,1,2,7511 Azores Circle,920-555-0199,3/13/2023,10+ Miles
29029,539,MR.,MARCUS,BENNETT,2/24/1974,S,M,marcus50@adventure-works.com,70000,2,Partial High School,Skilled Manual,1,2,252 Cunha Ct.,761-555-0188,4/24/2023,10+ Miles
29030,369,MR.,JEREMY,ADAMS,5/7/1979,M,M,jeremy10@adventure-works.com,70000,2,Partial High School,Skilled Manual,1,2,259 1 Drive,542-555-0149,5/22/2023,10+ Miles
29031,611,MR.,BRANDON,CHEN,6/3/1990,M,M,brandon22@adventure-works.com,70000,2,Partial High School,Skilled Manual,1,2,6325 El Pueblo Place,321-555-0114,4/12/2023,10+ Miles
29032,339,MS.,TAYLOR,RAMIREZ,8/9/1973,S,F,taylor19@adventure-works.com,70000,2,Partial High School,Skilled Manual,0,2,3026 Anchor Drive,148-555-0115,11/14/2020,2-5 Miles
29033,325,MRS.,NATALIE,COOPER,9/12/1980,M,F,natalie11@adventure-works.com,60000,3,High School,Professional,0,2,1745 Marina Pkwy.,277-555-0173,11/15/2022,2-5 Miles
29034,614,MR.,JONATHAN,PATTERSON,7/15/1974,M,M,jonathan10@adventure-works.com,60000,3,High School,Professional,0,2,3756 Lime Ridge Drive,327-555-0114,11/16/2022,2-5 Miles
29035,385,MR.,ELIJAH,SCOTT,2/19/1975,S,M,elijah40@adventure-works.com,60000,3,Partial High School,Skilled Manual,1,2,4547 Bola Raton Court,496-555-0147,5/18/2023,10+ Miles
29036,607,MRS.,REBECCA,BAKER,10/21/1980,M,F,rebecca18@adventure-works.com,60000,3,Partial High School,Skilled Manual,1,2,4414 Marion Ct.,842-555-0134,6/1/2023,10+ Miles
29037,50,MR.,BRANDON,LEWIS,4/14/1988,M,M,brandon51@adventure-works.com,60000,0,Graduate Degree,Professional,0,0,4861 Doncaster Dr.,935-555-0146,10/8/2022,0-1 Miles
29038,334,MS.,VANESSA,HUGHES,4/21/1988,S,F,vanessa12@adventure-works.com,60000,0,Graduate Degree,Professional,0,0,7346 Lion Circle,944-555-0160,5/21/2023,0-1 Miles
29039,641,MR.,XAVIER,HAYES,4/21/2002,S,M,xavier63@adventure-works.com,70000,5,Graduate Degree,Professional,0,2,2652 Eastgate,782-555-0135,3/31/2023,0-1 Miles
29040,299,MS.,COLLEEN,LIU,3/16/1996,S,F,colleen4@adventure-works.com,70000,5,Graduate Degree,Professional,0,2,4838 Gill Dr.,542-555-0171,7/10/2022,0-1 Miles
29041,62,MR.,CHARLES,COLLINS,10/8/1993,S,M,charles45@adventure-works.com,80000,0,Bachelors,Management,1,1,9467 Morning Glory Dr,959-555-0199,5/27/2023,1-2 Miles
29042,51,MR.,EDWARD,JACKSON,8/1/1989,M,M,edward34@adventure-works.com,80000,0,Bachelors,Management,1,1,7353 Algiers Drive,183-555-0137,6/14/2022,1-2 Miles
29043,70,MR.,LUKE,ALEXANDER,1/12/1990,M,M,luke8@adventure-works.com,80000,0,Bachelors,Management,1,1,1383 Button Court,129-555-0118,6/19/2022,1-2 Miles
29044,547,MS.,OLIVIA,WILSON,8/30/1989,S,F,olivia6@adventure-works.com,90000,4,Bachelors,Management,1,1,1869 Pine Hallow Rd.,443-555-0140,11/18/2020,1-2 Miles
29045,339,MS.,ANNA,JONES,5/9/1989,S,F,anna64@adventure-works.com,110000,0,Graduate Degree,Management,0,4,1005 Matterhorn Ct.,679-555-0115,9/25/2022,1-2 Miles
29046,648,MS.,GABRIELLA,RICHARDSON,8/18/1984,S,F,gabriella7@adventure-works.com,80000,4,Bachelors,Management,0,0,3917 Catnip Court,477-555-0118,12/18/2022,0-1 Miles
29047,60,MR.,JACK,LOPEZ,11/29/1984,M,M,jack48@adventure-works.com,80000,4,Bachelors,Management,1,0,9730 Krueger Drive,605-555-0130,12/29/2022,1-2 Miles
29048,299,MR.,WILLIAM,HARRIS,9/30/1995,S,M,william9@adventure-works.com,110000,2,Bachelors,Management,0,3,4736 S. Royal Links Circle,652-555-0181,11/10/2020,0-1 Miles
29049,547,MS.,KELLY,SIMMONS,3/25/2001,S,F,kelly20@adventure-works.com,40000,0,High School,Skilled Manual,1,2,1133 Concord Place,123-555-0180,9/6/2022,5-10 Miles
29050,298,MR.,JACK,RUSSELL,1/18/2001,S,M,jack20@adventure-works.com,40000,0,Partial College,Skilled Manual,1,1,1733 Thistle Circle,144-555-0188,5/12/2023,5-10 Miles
29051,302,MS.,MICHELE,SHE,2/21/2001,S,F,michele0@adventure-works.com,40000,0,Partial College,Skilled Manual,0,1,5222 Happy Valley Road,645-555-0175,2/4/2023,1-2 Miles
29052,331,MR.,IAN,PETERSON,8/3/2000,S,M,ian71@adventure-works.com,40000,0,Partial College,Skilled Manual,1,1,9147 Weber Bryan,728-555-0133,9/2/2022,5-10 Miles
29053,4,MR.,NELSON,GOMEZ,4/2/1966,S,M,nelson1@adventure-works.com,10000,5,High School,Skilled Manual,0,2,26 Amador Ct.,1 (11) 500 555-0111,10/16/2022,1-2 Miles
29054,11,MRS.,ABBY,KAPOOR,3/3/1966,M,F,abby0@adventure-works.com,20000,3,High School,Skilled Manual,1,2,2749 Greenbush Drive,1 (11) 500 555-0189,11/17/2022,5-10 Miles
29055,26,MRS.,MONICA,SAI,11/8/1971,M,F,monica6@adventure-works.com,20000,4,High School,Skilled Manual,1,2,4794 Curtis Drive,1 (11) 500 555-0131,11/1/2022,5-10 Miles
29056,383,MRS.,ANGELICA,GRIFFIN,9/1/2000,M,F,angelica20@adventure-works.com,60000,0,Partial College,Skilled Manual,1,2,121 Keith Court,807-555-0129,11/10/2020,5-10 Miles
29057,298,MS.,LATOYA,ANDERSEN,11/6/1999,S,F,latoya11@adventure-works.com,30000,0,Partial College,Skilled Manual,0,1,6136 North 68th St,960-555-0124,11/19/2022,1-2 Miles
29058,312,MS.,OLIVIA,REED,7/3/1999,S,F,olivia28@adventure-works.com,60000,0,Partial College,Skilled Manual,0,2,1736 Windsor Drive,102-555-0150,11/6/2020,1-2 Miles
29059,315,MS.,JOCELYN,PERRY,12/18/1999,S,F,jocelyn8@adventure-works.com,60000,0,Partial College,Skilled Manual,1,2,5455 Granola Dr,407-555-0157,11/26/2020,5-10 Miles
29060,331,MR.,DAVID,WASHINGTON,9/29/1999,S,M,david46@adventure-works.com,60000,0,Partial College,Skilled Manual,0,2,3743 Greenbelt Way,110-555-0116,11/20/2020,5-10 Miles
29061,15,MR.,JAIME,KUMAR,10/17/1966,S,M,jaime31@adventure-works.com,10000,2,Partial High School,Clerical,1,2,2049 Jason Court,1 (11) 500 555-0170,5/12/2023,5-10 Miles
29062,38,MR.,DENNIS,LIU,10/19/1966,M,M,dennis5@adventure-works.com,20000,4,High School,Skilled Manual,1,2,2923 St Paul Circle,1 (11) 500 555-0169,11/18/2022,5-10 Miles
29063,35,MR.,ALAN,LIANG,2/18/1979,S,M,alan20@adventure-works.com,20000,4,High School,Skilled Manual,0,2,4971 Twincreek Ct.,1 (11) 500 555-0161,11/8/2022,1-2 Miles
29064,33,MR.,JOSE,BUTLER,6/8/1968,S,M,jose8@adventure-works.com,30000,2,Partial College,Clerical,1,2,2109 Harvey Way,1 (11) 500 555-0154,11/22/2022,5-10 Miles
29065,27,MS.,PAMELA,RODRIGUEZ,8/21/1967,S,F,pamela22@adventure-works.com,30000,2,Partial College,Clerical,0,2,832 Heights Ave.,1 (11) 500 555-0160,11/14/2022,1-2 Miles
29066,40,MR.,RICKY,SUAREZ,7/28/1967,M,M,ricky20@adventure-works.com,40000,2,Bachelors,Management,1,2,9605 William Reed Drive,1 (11) 500 555-0128,12/18/2022,5-10 Miles
29067,34,MR.,RUSSELL,CHANDER,5/6/1973,M,M,russell18@adventure-works.com,40000,2,Bachelors,Management,1,2,8547 Lyon Circle,1 (11) 500 555-0115,1/8/2023,5-10 Miles
29068,8,MS.,CASSANDRA,MADAN,9/14/1968,S,F,cassandra8@adventure-works.com,20000,4,High School,Skilled Manual,0,2,9409 Cedar Point Loop,1 (11) 500 555-0129,11/4/2022,1-2 Miles
29069,35,MR.,CLARENCE,LIN,11/10/1968,S,M,clarence3@adventure-works.com,20000,4,High School,Skilled Manual,1,2,1930 Corte Del Sol,1 (11) 500 555-0198,11/25/2022,5-10 Miles
29070,334,MS.,ARIANNA,SIMMONS,11/12/1999,S,F,arianna13@adventure-works.com,60000,0,Partial College,Skilled Manual,1,2,24 San Vincente Drive,581-555-0195,11/29/2020,5-10 Miles
29071,53,MS.,MEGAN,THOMAS,5/18/1999,S,F,megan14@adventure-works.com,40000,0,Bachelors,Professional,0,2,2516 Bonifacio St.,774-555-0158,10/17/2022,1-2 Miles
29072,68,MS.,EMMA,RAMIREZ,2/15/1999,S,F,emma43@adventure-works.com,40000,0,Bachelors,Professional,0,2,3713 Rollingwood Dr.,476-555-0139,5/26/2023,5-10 Miles
